date,macro_regime_confirmed,monthly_either_state,VIX_ZSCORE_120D,D_CREDIT_SPREAD_20D,CMDTY_RET60,FLAT_VIX_STRESS,FLAT_CREDIT_DD5_STRESS,STEEP_EITHER_SELL_STRESS,STEEP_CREDIT_DD5_STRESS,STEEP_CMDTY_RET60_NEG10,BACKBONE_V2_ENTRY_SIGNAL,R3_RECOVERY,full_risk_state,steep_slow_growth_overlay_state
2015-07-28,STEEP,HOLD,-0.5309666240115272,0.08999999999999986,-0.13656339403608986,False,False,False,False,True,False,True,NON_RISK,True
2015-07-29,STEEP,HOLD,-1.0859583574425795,0.08999999999999986,-0.13378377003712538,False,False,False,False,True,False,False,NON_RISK,False
2015-07-30,STEEP,HOLD,-1.2953394579115456,0.08999999999999986,-0.14717316649621892,False,False,False,False,True,False,False,NON_RISK,True
2015-07-31,STEEP,HOLD,-1.298855124211682,0.14000000000000057,-0.16152655056309384,False,False,False,False,True,False,False,NON_RISK,True
2015-08-03,STEEP,HOLD,-1.0085856700965536,0.14000000000000057,-0.16394555055094762,False,False,False,False,True,False,False,NON_RISK,True
2015-08-04,STEEP,HOLD,-0.7152887243141912,0.14000000000000057,-0.1636978717102925,False,False,False,False,True,False,False,NON_RISK,True
2015-08-05,STEEP,HOLD,-1.0144864703891343,0.14000000000000057,-0.1636240444873518,False,False,False,False,True,False,True,NON_RISK,True
2015-08-06,STEEP,HOLD,-0.19809678212354953,0.14000000000000057,-0.18064373292881397,False,False,False,False,True,False,False,NON_RISK,False
2015-08-07,STEEP,HOLD,-0.43194497168170376,0.08000000000000096,-0.18505301105862892,False,False,False,False,True,False,False,NON_RISK,True
2015-08-10,STEEP,HOLD,-1.1627251916326666,0.08000000000000096,-0.16670379978511096,False,False,False,False,True,False,True,NON_RISK,True
2015-08-11,STEEP,HOLD,-0.19899469219863983,0.08000000000000096,-0.1827887689926263,False,False,False,False,True,False,False,NON_RISK,False
2015-08-12,STEEP,HOLD,-0.2599828761863623,0.08000000000000096,-0.18014700932485905,False,False,False,False,True,False,False,NON_RISK,True
2015-08-13,STEEP,HOLD,-0.331919984737515,0.08000000000000096,-0.16659047733020094,False,False,False,False,True,False,False,NON_RISK,True
2015-08-14,STEEP,HOLD,-0.752905400492308,0.07000000000000028,-0.1780931037617035,False,False,False,False,True,False,False,NON_RISK,True
2015-08-17,STEEP,HOLD,-0.6247433881824332,0.07000000000000028,-0.19572098269455274,False,False,False,False,True,False,True,NON_RISK,True
2015-08-18,STEEP,HOLD,-0.12747810056516107,0.07000000000000028,-0.18122173326587077,False,False,False,False,True,False,False,NON_RISK,False
2015-08-19,STEEP,HOLD,0.8022305216130061,0.07000000000000028,-0.18230128493955922,False,False,False,False,True,False,False,NON_RISK,True
2015-08-20,STEEP,HOLD,3.1387436871559014,0.07000000000000028,-0.1700234334976931,False,False,False,False,True,False,False,NON_RISK,True
2015-08-21,STEEP,HOLD,6.720147364205667,0.1200000000000001,-0.18856273932272016,False,False,False,True,True,True,False,NON_RISK,True
2015-08-24,STEEP,HOLD,8.276130253244261,0.1200000000000001,-0.23259256477029766,False,False,False,True,True,True,False,FULL_RISK,False
2015-08-25,STEEP,HOLD,5.724914248151769,0.1200000000000001,-0.22574033280982886,False,False,False,True,True,True,False,FULL_RISK,False
2015-08-26,STEEP,HOLD,3.8930208929228343,0.1200000000000001,-0.2418918781452336,False,False,False,True,True,True,False,FULL_RISK,False
2015-08-27,STEEP,HOLD,2.7279381937960334,0.1200000000000001,-0.1894495552832911,False,False,False,True,True,True,False,FULL_RISK,False
2015-08-28,STEEP,HOLD,2.619772086941879,0.09999999999999964,-0.14603728180998532,False,False,False,False,True,False,False,FULL_RISK,False
2015-08-31,STEEP,HOLD,3.0324198704306595,0.09999999999999964,-0.11939956629799175,False,False,False,False,True,False,False,FULL_RISK,False
2015-09-01,STEEP,HOLD,3.478336208348151,0.09999999999999964,-0.15626451532137997,False,False,False,False,True,False,False,FULL_RISK,False
2015-09-02,STEEP,HOLD,2.2758316863142665,0.09999999999999964,-0.1658730020328424,False,False,False,False,True,False,False,FULL_RISK,False
2015-09-03,STEEP,HOLD,2.116946439700297,0.09999999999999964,-0.17059483726150193,False,False,False,False,True,False,False,FULL_RISK,False
2015-09-04,STEEP,HOLD,2.4775831727096698,0.11999999999999922,-0.17290249433106375,False,False,False,True,True,True,False,FULL_RISK,False
2015-09-08,STEEP,HOLD,1.854359326991792,0.11999999999999922,-0.16077580066089237,False,False,False,True,True,True,False,FULL_RISK,False
2015-09-09,STEEP,HOLD,2.0584422160816436,0.11999999999999922,-0.1705005249827869,False,False,False,True,True,True,False,FULL_RISK,False
2015-09-10,STEEP,HOLD,1.663135080909375,0.11999999999999922,-0.1643348483864302,False,False,False,True,True,True,False,FULL_RISK,False
2015-09-11,STEEP,HOLD,1.4132145346112992,0.13999999999999968,-0.1710586501845618,False,False,False,True,True,True,False,FULL_RISK,False
2015-09-14,STEEP,HOLD,1.5794522661294257,0.1200000000000001,-0.1846223898544812,False,False,False,True,True,True,False,FULL_RISK,False
2015-09-15,STEEP,HOLD,1.239550081175046,0.1200000000000001,-0.16990739327889737,False,False,False,True,True,True,True,FULL_RISK,False
2015-09-16,STEEP,HOLD,1.004892681451036,0.1200000000000001,-0.1518505869487773,False,False,False,True,True,True,False,NON_RISK,False
2015-09-17,STEEP,HOLD,0.9529661960601844,0.1200000000000001,-0.165528256344312,False,False,False,True,True,True,False,FULL_RISK,False
2015-09-18,STEEP,HOLD,1.1456324381820602,0.15000000000000036,-0.1775528607563146,False,False,False,True,True,True,False,FULL_RISK,False
2015-09-21,STEEP,HOLD,0.7430843347678062,0.10000000000000053,-0.16231448011884697,False,False,False,True,True,True,False,FULL_RISK,False
2015-09-22,STEEP,HOLD,1.1474760312276626,0.10000000000000053,-0.16836912000724946,False,False,False,True,True,True,False,FULL_RISK,False
2015-09-23,STEEP,HOLD,1.0746180271680672,0.10000000000000053,-0.17305243173409557,False,False,False,True,True,True,False,FULL_RISK,False
2015-09-24,STEEP,HOLD,1.2958175468547126,0.10000000000000053,-0.18594104308389792,False,False,False,True,True,True,False,FULL_RISK,False
2015-09-25,STEEP,HOLD,1.3005709241854277,0.1299999999999999,-0.16049094430774824,False,False,False,True,True,True,False,FULL_RISK,False
2015-09-28,STEEP,HOLD,1.9669073929303733,0.09999999999999964,-0.17823724802728325,False,False,False,False,True,False,False,FULL_RISK,False
2015-09-29,STEEP,HOLD,1.7838721231397494,0.09999999999999964,-0.12843257862336477,False,False,False,False,True,False,False,FULL_RISK,False
2015-09-30,STEEP,SELL,1.352993001179993,0.09999999999999964,-0.12536545432412816,False,False,True,False,True,True,False,FULL_RISK,False
2015-10-01,STEEP,SELL,0.9996191293808571,0.09999999999999964,-0.12810168796045662,False,False,True,False,True,True,False,FULL_RISK,False
2015-10-02,STEEP,SELL,0.7106316807285323,0.1499999999999999,-0.1362269882530237,False,False,True,True,True,True,True,FULL_RISK,False
2015-10-05,STEEP,SELL,0.46011678666609895,0.13000000000000034,-0.1250149999170116,False,False,True,True,True,True,False,NON_RISK,False
2015-10-06,STEEP,SELL,0.42682592981315925,0.13000000000000034,-0.09433962403435514,False,False,True,True,False,True,False,FULL_RISK,False
2015-10-07,STEEP,SELL,0.24767458956379565,0.13000000000000034,-0.10327791451885537,False,False,True,True,True,True,False,FULL_RISK,False
2015-10-08,STEEP,SELL,0.07227863225664136,0.13000000000000034,-0.07305991922434762,False,False,True,False,False,True,False,FULL_RISK,False
2015-10-09,STEEP,SELL,0.007828342782826065,0.1299999999999999,-0.06765252546403033,False,False,True,False,False,True,False,FULL_RISK,False
2015-10-12,STEEP,SELL,-0.1555484220828693,0.1299999999999999,-0.09290833943508714,False,False,True,False,False,True,False,FULL_RISK,False
2015-10-13,STEEP,SELL,0.09824589798880845,0.1299999999999999,-0.08683686605860919,False,False,True,True,False,True,False,FULL_RISK,False
2015-10-14,STEEP,SELL,0.15316436207453263,0.1299999999999999,-0.0895596690778464,False,False,True,True,False,True,False,FULL_RISK,False
2015-10-15,STEEP,SELL,-0.19801786838296834,0.1299999999999999,-0.08216407787379254,False,False,True,False,False,True,False,FULL_RISK,False
2015-10-16,STEEP,SELL,-0.3781226725289584,0.1299999999999999,-0.05327865808953658,False,False,True,False,False,True,False,FULL_RISK,False
2015-10-19,STEEP,SELL,-0.39324643639371104,0.1299999999999999,-0.06614988657238963,False,False,True,False,False,True,False,FULL_RISK,False
2015-10-20,STEEP,SELL,-0.25966301889877513,0.1299999999999999,-0.04574732119696079,False,False,True,False,False,True,False,FULL_RISK,False
2015-10-21,STEEP,SELL,-0.09849706232125247,0.1299999999999999,-0.06224717860744189,False,False,True,False,False,True,False,FULL_RISK,False
2015-10-22,STEEP,SELL,-0.4988920517890008,0.1299999999999999,-0.06461259934776575,False,False,True,False,False,True,False,FULL_RISK,False
2015-10-23,STEEP,SELL,-0.49740131527696196,0.11000000000000032,-0.07046102688988776,False,False,True,False,False,True,False,FULL_RISK,False
2015-10-26,STEEP,SELL,-0.35084115302867924,0.11000000000000032,-0.06258267869398759,False,False,True,False,False,True,False,FULL_RISK,False
2015-10-27,STEEP,SELL,-0.3265725799229931,0.11000000000000032,-0.04746406135232961,False,False,True,False,False,True,False,FULL_RISK,False
2015-10-28,STEEP,SELL,-0.5240774016070517,0.11000000000000032,-0.027635481716561938,False,False,True,False,False,True,False,FULL_RISK,False
2015-10-29,STEEP,SELL,-0.4758886543984294,0.11000000000000032,-0.023996680799525327,False,False,True,False,False,True,False,FULL_RISK,False
2015-10-30,STEEP,SELL,-0.39649491018454314,0.040000000000000036,-0.011689596953101677,False,False,True,False,False,True,False,FULL_RISK,False
2015-11-02,STEEP,HOLD,-0.5604940468142543,0.040000000000000036,-0.013003011658164088,False,False,False,False,False,False,False,FULL_RISK,False
2015-11-03,STEEP,HOLD,-0.49480490762724944,0.040000000000000036,-0.015100879296143122,False,False,False,False,False,False,False,FULL_RISK,False
2015-11-04,STEEP,HOLD,-0.3279066010442419,0.040000000000000036,-0.01854626457429498,False,False,False,False,False,False,False,FULL_RISK,False
2015-11-05,STEEP,HOLD,-0.414262793415254,0.040000000000000036,-0.033292565820344455,False,False,False,False,False,False,False,FULL_RISK,False
2015-11-06,STEEP,HOLD,-0.5459397297056771,0.009999999999999787,-0.03386346501272941,False,False,False,False,False,False,False,FULL_RISK,False
2015-11-09,STEEP,HOLD,-0.15988448765075833,0.009999999999999787,-0.03866869347335766,False,False,False,False,False,False,False,FULL_RISK,False
2015-11-10,STEEP,HOLD,-0.3865752363017885,0.009999999999999787,-0.03319666045287695,False,False,False,False,False,False,False,FULL_RISK,False
2015-11-11,STEEP,HOLD,-0.2547841528913281,0.009999999999999787,-0.050013833679953046,False,False,False,False,False,False,False,FULL_RISK,False
2015-11-12,STEEP,HOLD,0.1562763774389013,0.009999999999999787,-0.04549309517146827,False,False,False,False,False,False,False,FULL_RISK,False
2015-11-13,STEEP,HOLD,0.45613036500862064,-0.010000000000000675,-0.058690711487549674,False,False,False,False,False,False,False,FULL_RISK,False
2015-11-16,STEEP,HOLD,0.10111439144707461,-0.010000000000000675,-0.04018946391474698,False,False,False,False,False,False,False,FULL_RISK,False
2015-11-17,STEEP,HOLD,0.21746792318713187,-0.010000000000000675,-0.0023760566722347276,False,False,False,False,False,False,False,FULL_RISK,False
2015-11-18,STEEP,HOLD,-0.14933767078010168,-0.010000000000000675,-0.00823768120990509,False,False,False,False,False,False,True,FULL_RISK,False
2015-11-19,STEEP,HOLD,-0.12819426570519712,-0.010000000000000675,0.002079565290437735,False,False,False,False,False,False,False,NON_RISK,False
2015-11-20,STEEP,HOLD,-0.4091713643683144,-0.010000000000000675,-0.04612333920340239,False,False,False,False,False,False,False,NON_RISK,False
2015-11-23,STEEP,HOLD,-0.38337256430831845,-0.010000000000000675,-0.07642964250992124,False,False,False,False,False,False,False,NON_RISK,False
2015-11-24,STEEP,HOLD,-0.3296822690091734,-0.010000000000000675,-0.098216582450525,False,False,False,False,False,False,False,NON_RISK,False
2015-11-25,STEEP,HOLD,-0.46510827280525857,-0.010000000000000675,-0.054997938500426224,False,False,False,False,False,False,False,NON_RISK,False
2015-11-27,STEEP,HOLD,-0.47918615999802605,0.03000000000000025,-0.08073946367877094,False,False,False,False,False,False,False,NON_RISK,False
2015-11-30,STEEP,HOLD,-0.29921052462592507,0.050000000000000266,-0.09079834314740998,False,False,False,False,False,False,False,NON_RISK,False
2015-12-01,STEEP,HOLD,-0.5715436786164825,0.050000000000000266,-0.07429748074986964,False,False,False,False,False,False,False,NON_RISK,False
2015-12-02,STEEP,HOLD,-0.34703608419065257,0.050000000000000266,-0.10283059409583772,False,False,False,False,True,False,False,NON_RISK,False
2015-12-03,STEEP,HOLD,0.05477043400178086,0.050000000000000266,-0.06856180719864247,False,False,False,False,False,False,False,NON_RISK,True
2015-12-04,STEEP,HOLD,-0.5546449035847643,0.04999999999999982,-0.08933722455132442,False,False,False,False,False,False,True,NON_RISK,True
2015-12-07,STEEP,HOLD,-0.36686900969689357,0.06000000000000005,-0.11776090146099516,False,False,False,False,True,False,False,NON_RISK,False
2015-12-08,STEEP,HOLD,-0.04846040657006746,0.06000000000000005,-0.1111110921068107,False,False,False,False,True,False,False,NON_RISK,True
2015-12-09,STEEP,HOLD,0.31610162384264184,0.06000000000000005,-0.11656446625513983,False,False,False,False,True,False,False,NON_RISK,True
2015-12-10,STEEP,HOLD,0.25665972589198344,0.06000000000000005,-0.14301244516501954,False,False,False,False,True,False,False,NON_RISK,True
2015-12-11,STEEP,HOLD,1.1781424286887545,0.07000000000000028,-0.15702588756607927,False,False,False,False,True,False,False,NON_RISK,True
2015-12-14,STEEP,HOLD,0.8544603288932368,0.0600000000000005,-0.13744405217447375,False,False,False,False,True,False,False,NON_RISK,True
2015-12-15,STEEP,HOLD,0.5127073717186026,0.0600000000000005,-0.1528426063268512,False,False,False,False,True,False,False,NON_RISK,True
2015-12-16,STEEP,HOLD,-0.07006457296088135,0.0600000000000005,-0.14863366657552501,False,False,False,False,True,False,True,NON_RISK,True
2015-12-17,STEEP,HOLD,0.13184818408642596,0.0600000000000005,-0.1429285964167607,False,False,False,False,True,False,False,NON_RISK,False
2015-12-18,STEEP,HOLD,0.45686246103172956,0.10999999999999988,-0.14373774717430265,False,False,False,False,True,False,False,NON_RISK,True
2015-12-21,STEEP,HOLD,0.07901071723552928,0.10000000000000009,-0.15463051172546227,False,False,False,False,True,False,False,NON_RISK,True
2015-12-22,STEEP,HOLD,-0.31345889863528087,0.10000000000000009,-0.1404408296247368,False,False,False,False,True,False,False,NON_RISK,True
2015-12-23,STEEP,HOLD,-0.5034316372888097,0.10000000000000009,-0.1279584073777842,False,False,False,False,True,False,True,NON_RISK,True
2015-12-24,STEEP,HOLD,-0.47100490059530303,0.10000000000000009,-0.12198918432057859,False,False,False,False,True,False,False,NON_RISK,False
2015-12-28,STEEP,HOLD,-0.24814366555623713,0.059999999999999165,-0.1323375750551553,False,False,False,False,True,False,False,NON_RISK,True
2015-12-29,STEEP,HOLD,-0.397068306567603,0.059999999999999165,-0.11995083252767735,False,False,False,False,True,False,False,NON_RISK,True
2015-12-30,STEEP,HOLD,-0.17179533262696298,0.059999999999999165,-0.14809585365632516,False,False,False,False,True,False,False,NON_RISK,True
2015-12-31,STEEP,HOLD,-0.006650351310052319,0.059999999999999165,-0.1643753441522774,False,False,False,False,True,False,False,NON_RISK,True
2016-01-04,STEEP,HOLD,0.4495756433239071,0.059999999999999165,-0.16582875864130164,False,False,False,False,True,False,False,NON_RISK,True
2016-01-05,STEEP,HOLD,0.18523948916622093,0.05999999999999961,-0.184530806101335,False,False,False,False,True,False,False,NON_RISK,True
2016-01-06,STEEP,HOLD,0.40971538435089905,0.05999999999999961,-0.21152023141468423,False,False,False,False,True,False,False,NON_RISK,True
2016-01-07,STEEP,HOLD,1.22307844529945,0.05999999999999961,-0.19483234395942217,False,False,False,False,True,False,False,NON_RISK,True
2016-01-08,STEEP,HOLD,1.5753947518521445,0.040000000000000036,-0.19011515675214075,False,False,False,False,True,False,False,NON_RISK,True
2016-01-11,STEEP,HOLD,1.0468209215723567,0.040000000000000036,-0.21479390415670419,False,False,False,False,True,False,False,NON_RISK,True
2016-01-12,STEEP,HOLD,0.687930738319294,0.029999999999999805,-0.225171173766183,False,False,False,False,True,False,False,NON_RISK,True
2016-01-13,STEEP,HOLD,1.1900172211284281,0.029999999999999805,-0.2407998940268813,False,False,False,False,True,False,False,NON_RISK,True
2016-01-14,STEEP,HOLD,0.9331940808998751,0.029999999999999805,-0.21692127914891224,False,False,False,False,True,False,False,NON_RISK,True
2016-01-15,STEEP,HOLD,1.4867946772020444,0.019999999999999574,-0.243312540209776,False,False,False,False,True,False,False,NON_RISK,True
2016-01-19,STEEP,HOLD,1.2814567716111103,0.019999999999999574,-0.22614583995941373,False,False,False,False,True,False,False,NON_RISK,True
2016-01-20,STEEP,HOLD,1.5423123084363137,-0.029999999999999805,-0.2411764241876564,False,False,False,False,True,False,False,NON_RISK,True
2016-01-21,STEEP,HOLD,1.3509285762096572,-0.029999999999999805,-0.21900806759999913,False,False,False,False,True,False,False,NON_RISK,True
2016-01-22,STEEP,HOLD,0.5230945009790013,-0.07999999999999963,-0.1803308941409325,False,False,False,False,True,False,False,NON_RISK,True
2016-01-25,STEEP,HOLD,0.8502979378729308,-0.07999999999999963,-0.19289450121948948,False,False,False,False,True,False,False,NON_RISK,True
2016-01-26,STEEP,HOLD,0.5253724934528383,-0.07999999999999963,-0.19862645792380051,False,False,False,False,True,False,False,NON_RISK,True
2016-01-27,STEEP,HOLD,0.6288946804328167,-0.07999999999999963,-0.18565722105099147,False,False,False,False,True,False,False,NON_RISK,True
2016-01-28,STEEP,HOLD,0.48494013924871904,-0.07999999999999963,-0.1828366360813588,False,False,False,False,True,False,False,NON_RISK,True
2016-01-29,STEEP,HOLD,0.046190551524530575,-0.08999999999999941,-0.1629783683635483,False,False,False,False,True,False,True,NON_RISK,True
2016-02-01,STEEP,SELL,-0.009147904082231192,-0.08999999999999941,-0.2042798426778898,False,False,True,False,True,True,False,NON_RISK,False
2016-02-02,STEEP,SELL,0.37160135492887,-0.08999999999999941,-0.204361476119453,False,False,True,False,True,True,False,FULL_RISK,False
2016-02-03,STEEP,SELL,0.29525916918254574,-0.08999999999999941,-0.16705565376570675,False,False,True,False,True,True,True,FULL_RISK,False
2016-02-04,STEEP,SELL,0.32142089689995507,-0.08999999999999941,-0.16567557075009987,False,False,True,False,True,True,False,NON_RISK,False
2016-02-05,STEEP,SELL,0.6164663417722931,-0.12999999999999945,-0.16572966259290733,False,False,True,False,True,True,False,FULL_RISK,False
2016-02-08,STEEP,SELL,1.1268323721827203,-0.10999999999999988,-0.1792472331756142,False,False,True,False,True,True,False,FULL_RISK,False
2016-02-09,STEEP,SELL,1.2162415160416737,-0.10999999999999988,-0.19446230495087957,False,False,True,False,True,True,False,FULL_RISK,False
2016-02-10,STEEP,SELL,1.146153090309738,-0.10999999999999988,-0.18104409274037492,False,False,True,False,True,True,False,FULL_RISK,False
2016-02-11,STEEP,SELL,1.4916816786265688,-0.10999999999999988,-0.17929198668029456,False,False,True,False,True,True,False,FULL_RISK,False
2016-02-12,STEEP,SELL,0.9517196520497254,-0.10999999999999988,-0.14502845239916062,False,False,True,False,True,True,False,FULL_RISK,False
2016-02-16,STEEP,SELL,0.7733470916778008,-0.09999999999999964,-0.13242140670300562,False,False,True,False,True,True,True,FULL_RISK,False
2016-02-17,STEEP,SELL,0.4286988452570395,-0.09999999999999964,-0.10772368060161663,False,False,True,False,True,True,False,NON_RISK,False
2016-02-18,STEEP,SELL,0.2990330421718253,-0.09999999999999964,-0.11062867857209135,False,False,True,False,True,True,False,FULL_RISK,False
2016-02-19,STEEP,SELL,0.05203297661855962,-0.10999999999999943,-0.12718878967743508,False,False,True,False,True,True,False,FULL_RISK,False
2016-02-22,STEEP,SELL,-0.2060298977885963,-0.05999999999999961,-0.11013190199147882,False,False,True,False,True,True,False,FULL_RISK,False
2016-02-23,STEEP,SELL,0.1894775063678171,-0.05999999999999961,-0.14155492866007635,False,False,True,False,True,True,False,FULL_RISK,False
2016-02-24,STEEP,SELL,0.15320229607467567,-0.05999999999999961,-0.1285201571271266,False,False,True,False,True,True,False,FULL_RISK,False
2016-02-25,STEEP,SELL,-0.23321298301112472,-0.05999999999999961,-0.1081242791277176,False,False,True,False,True,True,False,FULL_RISK,False
2016-02-26,STEEP,SELL,-0.04657586637204343,-0.020000000000000462,-0.10675672232504108,False,False,True,False,True,True,False,FULL_RISK,False
2016-02-29,STEEP,SELL,0.15770997425767408,-0.010000000000000675,-0.0968643107324485,False,False,True,False,False,True,False,FULL_RISK,False
2016-03-01,STEEP,SELL,-0.5601901691561068,-0.010000000000000675,-0.06722857683293537,False,False,True,False,False,True,False,FULL_RISK,False
2016-03-02,STEEP,SELL,-0.7042988704910493,-0.010000000000000675,-0.08214547413338202,False,False,True,False,False,True,False,FULL_RISK,False
2016-03-03,STEEP,SELL,-0.791756528861667,-0.010000000000000675,-0.07248706623014511,False,False,True,False,False,True,False,FULL_RISK,False
2016-03-04,STEEP,SELL,-0.737083034160008,0.020000000000000018,-0.0139082471043942,False,False,True,False,False,True,False,FULL_RISK,False
2016-03-07,STEEP,SELL,-0.5967705988896556,0.06000000000000005,0.02105139809725043,False,False,True,False,False,True,False,FULL_RISK,False
2016-03-08,STEEP,SELL,-0.2424388347645156,0.06000000000000005,0.0074783797960145115,False,False,True,False,False,True,False,FULL_RISK,False
2016-03-09,STEEP,SELL,-0.3227882271608246,0.06000000000000005,0.03277435049085442,False,False,True,False,False,True,False,FULL_RISK,False
2016-03-10,STEEP,SELL,-0.39235272477509514,0.06000000000000005,0.05058671562510364,False,False,True,False,False,True,False,FULL_RISK,False
2016-03-11,STEEP,SELL,-0.7872425052112433,0.0,0.06154599734549704,False,False,True,False,False,True,False,FULL_RISK,False
2016-03-14,STEEP,SELL,-0.6685158370544828,0.0,0.04741801361783882,False,False,True,False,False,True,False,FULL_RISK,False
2016-03-15,STEEP,SELL,-0.6777028706370578,0.0,0.03497895337689161,False,False,True,False,False,True,False,FULL_RISK,False
2016-03-16,STEEP,SELL,-1.144235252773243,0.0,0.08540577742879751,False,False,True,False,False,True,False,FULL_RISK,False
2016-03-17,STEEP,SELL,-1.266134075072687,0.0,0.09988591587690898,False,False,True,False,False,True,False,FULL_RISK,False
2016-03-18,STEEP,SELL,-1.3518362624216242,-0.03000000000000025,0.0957829973689448,False,False,True,False,False,True,False,FULL_RISK,False
2016-03-21,STEEP,SELL,-1.399137073564879,-0.03000000000000025,0.10124506114214626,False,False,True,False,False,True,False,FULL_RISK,False
2016-03-22,STEEP,SELL,-1.2849749663163386,-0.03000000000000025,0.08183852272249736,False,False,True,False,False,True,False,FULL_RISK,False
2016-03-23,STEEP,SELL,-1.062895613317138,-0.03000000000000025,0.047043825511240644,False,False,True,False,False,True,False,FULL_RISK,False
2016-03-24,STEEP,SELL,-1.0978992170935309,-0.03000000000000025,0.06167050400438345,False,False,True,False,False,True,False,FULL_RISK,False
2016-03-28,STEEP,SELL,-0.9488890392805971,-0.0699999999999994,0.039296545377141445,False,False,True,False,False,True,False,FULL_RISK,False
2016-03-29,STEEP,SELL,-1.306233555781821,-0.0699999999999994,0.04980592913487114,False,False,True,False,False,True,False,FULL_RISK,False
2016-03-30,STEEP,SELL,-1.351882245195417,-0.0699999999999994,0.03570292939445929,False,False,True,False,False,True,False,FULL_RISK,False
2016-03-31,STEEP,HOLD,-1.2314880794811403,-0.0699999999999994,0.041639848038611316,False,False,False,False,False,False,False,FULL_RISK,False
2016-04-01,STEEP,HOLD,-1.4324331387126095,-0.2199999999999993,0.02978028932948651,False,False,False,False,False,False,False,FULL_RISK,False
2016-04-04,STEEP,HOLD,-1.1556346491333795,-0.25,0.04517216526291046,False,False,False,False,False,False,False,FULL_RISK,False
2016-04-05,STEEP,HOLD,-0.8175210622886591,-0.25,0.05321136368949109,False,False,False,False,False,False,False,FULL_RISK,False
2016-04-06,STEEP,HOLD,-1.1465460959680385,-0.25,0.0766101901814098,False,False,False,False,False,False,False,FULL_RISK,False
2016-04-07,STEEP,HOLD,-0.6108278513087597,-0.25,0.10242971354976382,False,False,False,False,False,False,False,FULL_RISK,False
2016-04-08,STEEP,HOLD,-0.8133113600974818,-0.23999999999999977,0.162749338296716,False,False,False,False,False,False,False,FULL_RISK,False
2016-04-11,STEEP,HOLD,-0.5868309592869188,-0.17999999999999972,0.1754730197268204,False,False,False,False,False,False,False,FULL_RISK,False
2016-04-12,STEEP,HOLD,-0.9476301686511502,-0.17999999999999972,0.19946904815403865,False,False,False,False,False,False,True,FULL_RISK,False
2016-04-13,STEEP,HOLD,-1.1975890170937393,-0.17999999999999972,0.23290172360034744,False,False,False,False,False,False,False,NON_RISK,False
2016-04-14,STEEP,HOLD,-1.2153306641773127,-0.17999999999999972,0.20915157940431306,False,False,False,False,False,False,False,NON_RISK,False
2016-04-15,STEEP,HOLD,-1.236476131078059,-0.19999999999999973,0.21919270086726028,False,False,False,False,False,False,False,NON_RISK,False
2016-04-18,STEEP,HOLD,-1.2989621268510674,-0.1599999999999997,0.20758446249464502,False,False,False,False,False,False,False,NON_RISK,False
2016-04-19,STEEP,HOLD,-1.316344022312002,-0.1599999999999997,0.18423319914443503,False,False,False,False,False,False,False,NON_RISK,False
2016-04-20,STEEP,HOLD,-1.2957098161050074,-0.1599999999999997,0.2470400808653781,False,False,False,False,False,False,False,NON_RISK,False
2016-04-21,STEEP,HOLD,-1.1262565478552098,-0.1599999999999997,0.20693245132419968,False,False,False,False,False,False,False,NON_RISK,False
2016-04-22,STEEP,HOLD,-1.3016056948522707,-0.13000000000000034,0.1889951696494676,False,False,False,False,False,False,False,NON_RISK,False
2016-04-25,STEEP,HOLD,-1.0830409091611926,-0.13000000000000034,0.16354746921743235,False,False,False,False,False,False,False,NON_RISK,False
2016-04-26,STEEP,HOLD,-1.1120157279125487,-0.13000000000000034,0.1671369497212154,False,False,False,False,False,False,False,NON_RISK,False
2016-04-27,STEEP,HOLD,-1.1556873744000384,-0.13000000000000034,0.2160915523135094,False,False,False,False,False,False,False,NON_RISK,False
2016-04-28,STEEP,HOLD,-0.794811232983781,-0.13000000000000034,0.25927225076438254,False,False,False,False,False,False,False,NON_RISK,False
2016-04-29,STEEP,HOLD,-0.6777624560731461,-0.050000000000000266,0.21859676719014343,False,False,False,False,False,False,False,NON_RISK,False
2016-05-02,STEEP,HOLD,-0.9324738268236417,-0.050000000000000266,0.20753106615487016,False,False,False,False,False,False,True,NON_RISK,False
2016-05-03,STEEP,HOLD,-0.7011259430995734,-0.050000000000000266,0.20389858498884927,False,False,False,False,False,False,False,NON_RISK,False
2016-05-04,STEEP,HOLD,-0.5916272185715543,-0.050000000000000266,0.21689696930616198,False,False,False,False,False,False,False,NON_RISK,False
2016-05-05,STEEP,HOLD,-0.62599049564343,-0.050000000000000266,0.25791276775047933,False,False,False,False,False,False,False,NON_RISK,False
2016-05-06,STEEP,HOLD,-0.9108990812253503,-0.1900000000000004,0.265435523920468,False,False,False,False,False,False,False,NON_RISK,False
2016-05-09,STEEP,HOLD,-0.9338882093927027,-0.1900000000000004,0.25137217444397986,False,False,False,False,False,False,False,NON_RISK,False
2016-05-10,STEEP,HOLD,-1.1501319299651236,-0.1900000000000004,0.22761514035465558,False,False,False,False,False,False,True,NON_RISK,False
2016-05-11,STEEP,HOLD,-0.8786084572483379,-0.1900000000000004,0.23169472434045102,False,False,False,False,False,False,False,NON_RISK,False
2016-05-12,STEEP,HOLD,-0.9391075250909829,-0.1900000000000004,0.20049962433649182,False,False,False,False,False,False,False,NON_RISK,False
