date,spy_price,SPY_return,GOLD_return,IEF_return,DBC_return,DBB_return,DBA_return,DGS10,DGS1,DTB3,VIX_LEVEL,WAAA,WBAA,oil_price,oil_ma_252d,oil_price_to_ma,oil_level_regime,oil_level_reason,GS10,GS1,TERM_SPREAD_10Y_1Y,CREDIT_SPREAD_BAA_AAA,D_CREDIT_SPREAD_20D,D_CREDIT_SPREAD_15D,CASH_return,daily_rf,spy_drawdown_from_previous_high,SPY_MA20,SPY_MA50,SPY_CROSS_ABOVE_MA20,SPY_above_MA20,SPY_above_MA50,VIX_ZSCORE_120D,CREDIT_LEVEL_Z_252D,DBC_price,DBC_RET60,DBC_RET20,macro_regime_raw,macro_regime_confirmed,monthly_either_state,refined_regime_confirmed,final_regime_confirmed,flat_refined_state,steep_rate_regime_confirmed,trigger_lock_full_risk_state,trigger_lock_active_locks,trigger_lock_anchor_state,trigger_lock_locks_added_today,trigger_lock_locks_unlocked_today,trigger_lock_entry_signal,trigger_lock_exit_signal,final_allocation_state,trigger_lock_vix_entry_condition,trigger_lock_credit_entry_condition,trigger_lock_cmdty_entry_condition,REGIME_ONLY_REFERENCE_return,REGIME_ONLY_REFERENCE_nav,REGIME_ONLY_REFERENCE_drawdown,REGIME_ONLY_REFERENCE_turnover,REGIME_ONLY_REFERENCE_transaction_cost,REGIME_ONLY_REFERENCE_weight_SPY,REGIME_ONLY_REFERENCE_weight_GOLD,REGIME_ONLY_REFERENCE_weight_IEF,REGIME_ONLY_REFERENCE_weight_DBC,REGIME_ONLY_REFERENCE_weight_DBB,REGIME_ONLY_REFERENCE_weight_DBA,REGIME_ONLY_REFERENCE_weight_CASH,FINAL_REGIME_HEDGE_TRIGGER_LOCK_return,FINAL_REGIME_HEDGE_TRIGGER_LOCK_nav,FINAL_REGIME_HEDGE_TRIGGER_LOCK_drawdown,FINAL_REGIME_HEDGE_TRIGGER_LOCK_turnover,FINAL_REGIME_HEDGE_TRIGGER_LOCK_transaction_cost,FINAL_REGIME_HEDGE_TRIGGER_LOCK_weight_SPY,FINAL_REGIME_HEDGE_TRIGGER_LOCK_weight_GOLD,FINAL_REGIME_HEDGE_TRIGGER_LOCK_weight_IEF,FINAL_REGIME_HEDGE_TRIGGER_LOCK_weight_DBC,FINAL_REGIME_HEDGE_TRIGGER_LOCK_weight_DBB,FINAL_REGIME_HEDGE_TRIGGER_LOCK_weight_DBA,FINAL_REGIME_HEDGE_TRIGGER_LOCK_weight_CASH,SPY_BUY_HOLD_return,SPY_BUY_HOLD_nav,SPY_BUY_HOLD_drawdown,SPY_BUY_HOLD_turnover,SPY_BUY_HOLD_transaction_cost,SPY_BUY_HOLD_weight_SPY,SPY_BUY_HOLD_weight_GOLD,SPY_BUY_HOLD_weight_IEF,SPY_BUY_HOLD_weight_DBC,SPY_BUY_HOLD_weight_DBB,SPY_BUY_HOLD_weight_DBA,SPY_BUY_HOLD_weight_CASH,SPY_CASH_TIMING_return,SPY_CASH_TIMING_nav,SPY_CASH_TIMING_drawdown,SPY_CASH_TIMING_turnover,SPY_CASH_TIMING_transaction_cost,SPY_CASH_TIMING_weight_SPY,SPY_CASH_TIMING_weight_GOLD,SPY_CASH_TIMING_weight_IEF,SPY_CASH_TIMING_weight_DBC,SPY_CASH_TIMING_weight_DBB,SPY_CASH_TIMING_weight_DBA,SPY_CASH_TIMING_weight_CASH,recovery_flat_low_active,full_risk_state,final_state
2024-08-07,507.97064208984375,-0.0066841755688156,-0.0006796279952806,-0.0036116791839868,0.0092250779349627,-0.0136389924156282,0.0147555596100483,3.96,4.45,5.09,27.85,5.03,5.76,75.2300033569336,79.81845253232926,-0.057486070323615746,OIL_LEVEL_MID,STAY_MID,3.96,4.45,-0.4900000000000002,0.7299999999999995,0.009999999999999787,0.019999999999999574,0.0001970310743006909,0.0001970310743006909,-0.08179032214823301,534.0436386108398,531.3116961669922,False,False,False,3.8679341965279455,-0.7824536219454707,1.0817432948618233,-0.06013753782370346,-0.06094410126783556,INVERTED,INVERTED,HOLD,INVERTED,INVERTED,INVERTED_NORMAL,,FULL_RISK,VIX,VIX,,,False,False,INVERTED_STRESS,True,False,False,-0.004256389511711847,9.033179893165086,-0.06265755963526887,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,-0.0004910895900109383,30.1040200171055,-0.042082089259807165,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,-0.0066841755688156,5.152284824104222,-0.08179032214823256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001970310743006909,9.781323358149885,-0.05696610673689717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,FULL_RISK,FULL_RISK
2024-08-08,519.7137451171875,0.02311768053963,0.015688013635013,-0.0030033814312141,0.0091407537690588,0.0165929224887522,-0.0120481660017772,3.99,4.48,5.09,23.79,5.04,5.77,76.19000244140625,79.79174620007711,-0.04513930237395136,OIL_LEVEL_MID,STAY_MID,3.99,4.48,-0.4900000000000002,0.7299999999999995,-8.881784197001252e-16,0.0,0.0001970310743006909,0.0001970310743006909,-0.06056344414725923,532.7787612915039,531.3615240478516,False,False,False,2.5804019928191497,-0.7759949739789618,1.0916312439614857,-0.057618480460159716,-0.05560308343047404,INVERTED,INVERTED,HOLD,INVERTED,INVERTED,INVERTED_NORMAL,,FULL_RISK,VIX,VIX,,,False,False,INVERTED_STRESS,False,False,False,0.020113683735698405,9.214870416663878,-0.04380415023772488,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,0.002489096020833622,30.178951813541175,-0.03969773959989842,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.02311768053963,5.2713936987170475,-0.06056344414725878,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001970310743006909,9.783250582799225,-0.05678029975580556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,FULL_RISK,FULL_RISK
2024-08-09,522.0054321289062,0.0044095178033092,0.0024552612171104,0.0040510281734866,0.0058876439707942,0.0152340114290818,0.0180824083813109,3.94,4.5,5.09,20.37,4.98,5.71,76.83999633789062,79.76174617948986,-0.03663096636606167,OIL_LEVEL_MID,STAY_MID,3.94,4.5,-0.56,0.7299999999999995,0.009999999999999787,-8.881784197001252e-16,0.0001970310743006909,0.0001970310743006909,-0.05642098192914713,531.4565811157227,531.5296221923828,False,False,False,1.5768780270301836,-0.7696341768886101,1.0980583800733261,-0.04800685796996362,-0.04637186970128093,INVERTED,INVERTED,HOLD,INVERTED,INVERTED,INVERTED_NORMAL,,FULL_RISK,VIX,VIX,,,False,False,INVERTED_STRESS,False,False,False,0.003619363868500182,9.248222385702864,-0.04034332952788533,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,0.0006182797472015419,30.19761084823926,-0.03910400416110116,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0044095178033092,5.294638003079792,-0.056420981929146685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001970310743006909,9.785178187171706,-0.056594456164964835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,FULL_RISK,FULL_RISK
2024-08-12,522.2797241210938,0.0005254581184506,0.0171446657702738,0.0027936964804295,0.0139577401269626,0.0075025993634378,-0.0095001618520291,3.9,4.47,5.07,20.71,4.97,5.68,80.05999755859375,79.75079379006037,0.0038771246509137214,OIL_LEVEL_MID,STAY_MID,3.9,4.47,-0.5699999999999998,0.71,-0.009999999999999787,0.0,0.0001962756433240287,0.0001962756433240287,-0.05592517067370206,530.0727035522461,531.7713494873046,False,False,False,1.641296135334661,-0.9046082630410223,1.1133847935866232,-0.0380178929231515,-0.02595151793015893,INVERTED,INVERTED,HOLD,INVERTED,INVERTED,INVERTED_NORMAL,,FULL_RISK,VIX,VIX,,,False,False,INVERTED_STRESS,False,False,False,0.007245011943794803,9.31522586734615,-0.03339060548837258,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,0.00022919389083668584,30.204531956163542,-0.03888377266912535,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0005254581184506,5.297420113602768,-0.05592517067370162,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001962756433240287,9.787098779315434,-0.05640928863493311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,FULL_RISK,FULL_RISK
2024-08-13,530.8689575195312,0.0164456573781257,-0.0015323589068078,0.0044360372913685,-0.0093251129558004,-0.0069147345046758,-0.0095913663463967,3.85,4.4,5.06,18.12,4.92,5.65,78.3499984741211,79.73158742511083,-0.01732800005126467,OIL_LEVEL_MID,STAY_MID,3.85,4.4,-0.5500000000000003,0.7300000000000004,0.019999999999999574,0.020000000000000462,0.000195897874124773,0.000195897874124773,-0.04039923949128932,528.9552230834961,532.0919219970704,True,True,False,0.9114256844738856,-0.7559427773007293,1.1030023546231575,-0.04942476172138188,-0.03252393494816708,INVERTED,INVERTED,HOLD,INVERTED,INVERTED,INVERTED_NORMAL,,FULL_RISK,VIX,VIX,,VIX,False,True,INVERTED_STRESS,False,False,False,0.009176703849750206,9.400708936424317,-0.024520317336553132,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,0.001820873824524866,30.259530597784547,-0.0371337012884525,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0164456573781257,5.384539669779071,-0.040399239491288874,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000195897874124773,9.78901605116015,-0.05622444122053294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,FULL_RISK,FULL_RISK
2024-08-14,532.5436401367188,0.0031546064117449,-0.0081557512508244,0.0013351130375891,-0.0062751663857885,0.0016068778814584,0.00042108453952,3.83,4.42,5.07,16.19,4.83,5.57,76.9800033569336,79.70964298551044,-0.03424478552830856,OIL_LEVEL_MID,STAY_MID,3.83,4.42,-0.5899999999999999,0.7400000000000002,0.03000000000000025,0.03000000000000025,0.0001962756433240287,0.0001962756433240287,-0.037372076779473073,528.3093124389649,532.437593383789,False,True,True,0.3725095330041267,-0.6783960005611772,1.0960808313239807,-0.0649514536659227,-0.03859500823063533,INVERTED,INVERTED,HOLD,INVERTED,INVERTED,INVERTED_NORMAL,,NON_RISK,,,,,False,False,INVERTED_NORMAL,False,False,False,-0.0014184489763193482,9.38737451045677,-0.025903985493847537,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,-0.002318448976319348,30.189375420046208,-0.039366057673032695,1.8,0.0009,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,0.0031546064117449,5.401525773145651,-0.03737207677947274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021546064117448998,9.810107527908652,-0.05419097635033865,2.0,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2024-08-15,541.6715698242188,0.0171402472953325,0.0031388449312386,-0.0062568583169321,0.0081190861756426,0.0181818101995809,-0.0008417280331102,3.92,4.52,5.09,15.23,4.86,5.6,78.16000366210938,79.69841284978958,-0.0193028836167628,OIL_LEVEL_MID,STAY_MID,3.92,4.52,-0.5999999999999996,0.7399999999999993,0.009999999999999787,0.02999999999999936,0.0001970310743006909,0.0001970310743006909,-0.020872396122080805,528.3293899536133,532.954302368164,False,True,True,0.10321551824443813,-0.6722442556870181,1.10498000604897,-0.0656354629385959,-0.023591105647989052,INVERTED,INVERTED,HOLD,INVERTED,INVERTED,INVERTED_NORMAL,,NON_RISK,,,,,False,False,INVERTED_NORMAL,False,False,False,0.011479136441740801,9.495133463292023,-0.014722204435975494,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,0.011479136441740801,30.535923379583853,-0.028338809578494106,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,0.0171402472953325,5.49410926066948,-0.020872396122080472,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171402472953325,9.97825519693081,-0.03797957579082645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2024-08-16,542.885986328125,0.0022419794051593,0.0223877385265893,0.0019609804431106,-0.0062640282518713,0.0015755439701379,0.0046334475702232,3.89,4.49,5.08,14.8,4.83,5.58,76.6500015258789,79.68757953341046,-0.03811858793198741,OIL_LEVEL_MID,STAY_MID,3.89,4.49,-0.6000000000000001,0.75,0.019999999999999574,0.03000000000000025,0.0001966533767139289,0.0001966533767139289,-0.018677212199163407,528.5899002075196,533.3726849365235,False,True,True,-0.018387658204837853,-0.5939950071722618,1.0980583800733263,-0.0675902397514816,-0.01638627610746468,INVERTED,INVERTED,HOLD,INVERTED,INVERTED,INVERTED_NORMAL,,NON_RISK,,,,,False,False,INVERTED_NORMAL,False,False,False,0.010387404602612508,9.59376325633104,-0.004487725327481984,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,0.010387404602612508,30.853112370641963,-0.018245771656929866,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,0.0022419794051593,5.506426940481596,-0.018677212199163185,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022419794051593,10.000626239581754,-0.03582274581240674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2024-08-19,548.0767822265625,0.0095614844169142,-0.0016380226467286,0.0013392698590564,-0.0054029448999858,0.0141583432098371,0.0180294232224933,3.86,4.48,5.06,14.65,4.8,5.54,74.37000274658203,79.66369065784272,-0.06645044772024433,OIL_LEVEL_MID,STAY_MID,3.86,4.48,-0.6200000000000006,0.7400000000000002,0.03000000000000025,0.020000000000000462,0.000195897874124773,0.000195897874124773,-0.009294309655642818,528.8327865600586,533.8950762939453,False,True,True,-0.0628271620778492,-0.6603588165579513,1.0921256311488226,-0.05919924258820852,-0.02429329509238387,INVERTED,INVERTED,HOLD,INVERTED,INVERTED,INVERTED_NORMAL,,NON_RISK,,,,,False,False,INVERTED_NORMAL,False,False,False,0.0050332486485131405,9.642051052275125,0.0,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,0.0050332486485131405,31.00840375678392,-0.013304358513950065,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,0.0095614844169142,5.559076555865888,-0.009294309655642596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095614844169142,10.096247071530899,-0.02660378002134889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2024-08-20,547.185546875,-0.0016261140417987,0.0036699887797402,0.0040122681443803,-0.0040742449729103,0.0036195621271144,0.007413477518972,3.82,4.43,5.04,15.88,4.76,5.51,74.04000091552734,79.63507955036467,-0.07025896962027589,OIL_LEVEL_MID,STAY_MID,3.82,4.43,-0.6099999999999999,0.75,0.040000000000000036,0.03000000000000025,0.00019514222826977345,0.00019514222826977345,-0.01090531009000173,529.073713684082,534.4123333740234,False,True,True,0.2736469723337741,-0.5814019486093069,1.087676043786328,-0.05821921248681139,-0.019170788625411883,INVERTED,INVERTED,HOLD,INVERTED,INVERTED,INVERTED_NORMAL,,NON_RISK,,,,,False,False,INVERTED_NORMAL,False,False,False,0.0005152304025005951,9.647018930119721,0.0,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,0.0005152304025005951,31.024380229132433,-0.012795982921441462,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,-0.0016261140417987,5.55003686341896,-0.010905310090001508,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016261140417987,10.079829422398413,-0.02818663328288995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2024-08-21,549.0660400390625,0.0034366645369237,-0.0013336178629831,0.0020495200318222,-0.0049999830080252,0.0118494417404122,0.0004087776270731,3.79,4.36,5.02,16.27,4.73,5.48,71.93000030517578,79.60019859435066,-0.09635903458310269,OIL_LEVEL_MID,STAY_MID,3.79,4.36,-0.5700000000000003,0.75,0.040000000000000036,0.020000000000000462,0.0001943864390943073,0.0001943864390943073,-0.00750612344552859,530.0232345581055,534.9349859619141,False,True,True,0.3752445407484364,-0.5753051698683954,1.0822376820491604,-0.06930276227219512,-0.02363954510549271,INVERTED,INVERTED,HOLD,INVERTED,INVERTED,INVERTED_NORMAL,,NON_RISK,,,,,False,False,INVERTED_NORMAL,False,False,False,0.0015079222033654942,9.661565884160737,0.0,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,0.0015079222033654942,31.0711625809256,-0.011307356064837015,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,0.0034366645369237,5.569110478286091,-0.007506123445528257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034366645369237,10.11447041471261,-0.024846836748984913,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2024-08-22,544.7566528320312,-0.0078485772070782,-0.0119750112099357,-0.0046018006821483,-0.0009135439604489,-0.0045825477778493,0.0004086946551618,3.86,4.43,5.04,17.55,4.81,5.56,73.01000213623047,79.57107162475586,-0.08245546219945765,OIL_LEVEL_MID,STAY_MID,3.86,4.43,-0.5699999999999998,0.75,0.040000000000000036,0.03000000000000025,0.00019514222826977345,0.00019514222826977345,-0.015295788263218646,530.895378112793,535.3462652587891,False,True,True,0.7192740621700384,-0.5692082609503095,1.0812490103509542,-0.08646613867102959,-0.026702137039760987,INVERTED,INVERTED,HOLD,INVERTED,INVERTED,INVERTED_NORMAL,,NON_RISK,,,,,False,False,INVERTED_NORMAL,False,False,False,-0.009516995820638856,9.569616802020352,-0.009516995820638918,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,-0.009516995820638856,30.77545845650054,-0.02071673982506428,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,-0.0078485772070782,5.525400884722514,-0.015295788263218424,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0078485772070782,10.03508621275403,-0.032500401639486975,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2024-08-23,550.5448608398438,0.0106253094436228,0.0115534255207159,0.0046230751525389,0.0178325327014758,0.0184143668217626,0.0081698816446034,3.81,4.36,5.01,15.86,4.76,5.51,74.83000183105469,79.55496052333287,-0.059392383092093715,OIL_LEVEL_MID,STAY_MID,3.81,4.36,-0.5500000000000003,0.75,0.03000000000000025,0.03000000000000025,0.00019400849074457938,0.00019400849074457938,-0.004833001303076734,531.7616470336914,535.787202758789,False,True,True,0.2455860399391634,-0.5631208769274191,1.1005304186864762,-0.06036299324913774,0.0008992605053104175,INVERTED,INVERTED,HOLD,INVERTED,INVERTED,INVERTED_NORMAL,,NON_RISK,,,,,False,False,INVERTED_NORMAL,False,False,False,0.011000569568344222,9.674888037393373,0.0,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,0.011000569568344222,31.114006028248962,-0.00994406619439503,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,0.0106253094436228,5.584109978922759,-0.004833001303076401,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106253094436228,10.141712109057973,-0.022220419020325788,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2024-08-26,549.2324829101562,-0.0023837801840261,0.0031893380775309,-0.0012270635052662,0.0103323910621602,0.0055249723679222,0.0117504629326352,3.82,4.38,4.98,16.15,4.77,5.52,77.41999816894531,79.54849224998837,-0.026757189493347933,OIL_LEVEL_MID,STAY_MID,3.82,4.38,-0.56,0.75,0.03000000000000025,0.0,0.00019287443056437148,0.00019287443056437148,-0.007205260674367331,532.5466262817383,536.1806121826172,False,True,True,0.3219666571526504,-0.5570222905909867,1.1119015293481478,-0.038066763246307866,0.01580851518674309,INVERTED,INVERTED,HOLD,INVERTED,INVERTED,INVERTED_NORMAL,,NON_RISK,,,,,False,False,INVERTED_NORMAL,False,False,False,-0.00013043159376207084,9.673626126327187,-0.00013043159376191493,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,-0.00013043159376207084,31.109947778854377,-0.010073200767754864,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,-0.0023837801840261,5.57079868820958,-0.007205260674366887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023837801840261,10.117536496700303,-0.02455123060981046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2024-08-27,549.9866943359375,0.0013732097959411,0.002706671669018,-0.0004094680495176,-0.0048910461885558,0.0014984194627218,0.0020023898854435,3.83,4.34,4.98,15.43,4.79,5.54,75.52999877929688,79.53142874581474,-0.05031256233691683,OIL_LEVEL_MID,STAY_MID,3.83,4.34,-0.5099999999999998,0.75,0.03000000000000025,0.03000000000000025,0.00019287443056437148,0.00019287443056437148,-0.005841945212966548,533.5044692993164,536.582660522461,False,True,True,0.12028044275609913,-0.5509186739999338,1.1064631676109802,-0.038246708651816896,0.014046281051151688,INVERTED,INVERTED,HOLD,INVERTED,INVERTED,INVERTED_NORMAL,,NON_RISK,,,,,False,False,INVERTED_NORMAL,False,False,False,0.001912361181368404,9.692125593414248,0.0,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,0.001912361181368404,31.169441235341058,-0.008180103184506793,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,0.0013732097959411,5.578448563539445,-0.005841945212966104,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013732097959411,10.131429996928365,-0.0232117348042451,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2024-08-28,546.7938232421875,-0.0058053606144147,-0.0070268623074566,-0.0005123995173526,-0.0120643528661746,-0.0179550520253367,-0.0035970661146902,3.84,4.36,4.96,17.11,4.8,5.55,74.5199966430664,79.50928588140579,-0.06275102565732116,OIL_LEVEL_MID,STAY_MID,3.84,4.36,-0.5200000000000005,0.75,0.020000000000000462,0.020000000000000462,0.0001921182111008779,0.0001921182111008779,-0.011613391228730396,533.8712509155273,536.8365057373047,False,True,True,0.5789500744874558,-0.5448537967305357,1.093114405523496,-0.036181351630873104,-0.02081496706419117,INVERTED,INVERTED,HOLD,INVERTED,INVERTED,INVERTED_NORMAL,,NON_RISK,,,,,False,False,INVERTED_NORMAL,False,False,False,-0.006299243749285073,9.631072531852649,-0.006299243749284922,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,-0.006299243749285073,30.97309732747063,-0.014427818469938236,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,-0.0058053606144147,5.5460636579591345,-0.011613391228729952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0058053606144147,10.072613392256496,-0.02888234292763514,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2024-08-29,546.8428344726562,8.96338407374575e-05,0.0051779803591895,-0.0017418654757,0.01130722486761,-0.0035551180367778,-0.0024067561448603,3.87,4.38,4.98,15.65,4.82,5.56,75.91000366210938,79.48845254807244,-0.04501847464949604,OIL_LEVEL_MID,STAY_MID,3.87,4.38,-0.5099999999999998,0.7399999999999993,0.019999999999999574,0.009999999999999787,0.00019287443056437148,0.00019287443056437148,-0.011524798340852738,534.622444152832,537.0641912841797,False,True,True,0.172738008989711,-0.6146631681973613,1.105474495912774,-0.015411643359018234,0.0022412837826275567,INVERTED,INVERTED,HOLD,INVERTED,INVERTED,INVERTED_NORMAL,,NON_RISK,,,,,False,False,INVERTED_NORMAL,False,False,False,0.0021469773091542764,9.651750226041354,-0.004165790773525302,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,0.0021469773091542764,31.039595864626936,-0.012311817359659472,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,8.96338407374575e-05,5.546560772945772,-0.011524798340852294,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96338407374575e-05,10.073516239281108,-0.028795297922223684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2024-08-30,552.0629272460938,0.0095458739593277,-0.0071260085162319,-0.0034906464146702,-0.0111808010360949,0.0015290729416019,0.0004020386277989,3.91,4.38,4.98,15.0,4.87,5.6,73.55000305175781,79.45638907901825,-0.07433494141530417,OIL_LEVEL_MID,STAY_MID,3.91,4.38,-0.46999999999999975,0.7299999999999995,0.009999999999999787,0.0,0.00019287443056437148,0.00019287443056437148,-0.0020889386538933685,536.129719543457,537.4253704833984,False,True,True,-0.006642075559767761,-0.6850134537393574,1.093114405523496,-0.02983771094888299,0.009589112803654265,INVERTED,INVERTED,HOLD,INVERTED,INVERTED,INVERTED_NORMAL,,NON_RISK,,,,,False,False,INVERTED_NORMAL,False,False,False,0.00280502240904061,9.678823601711862,-0.001372453500955939,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,0.00280502240904061,31.126662626594776,-0.00954132987420886,0.0,0.0,0.5956754397609901,0.40432456023900987,0.0,0.0,0.0,0.0,0.0,0.0095458739593277,5.599507542992064,-0.0020889386538930355,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095458739593277,10.169676755628526,-0.019524300247482862,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
